feature_id,identifiability_score,decoder_norm,activation_frequency
279,0.2666201498119355,1.0,0.00012665671
280,0.3641168088502309,1.0,0.00076898717
281,0.3949589752265587,0.99999994,0.00065137737
282,0.5744713008629863,1.0000001,0.0003347356
283,0.314378922667485,0.99999994,0.0030307143
284,0.1527652004481394,0.99999994,0.0016465373
285,0.3894870604851741,1.0,0.00037997015
286,0.3900373562610718,1.0,0.0004252047
287,0.3280259385386037,1.0,0.0031302304
288,0.2862587302731589,1.0,0.00500294
289,0.3796023774365285,1.0000001,0.006206179
290,0.3316535886635445,1.0,0.0046229702
291,0.3071679048514775,0.99999994,0.0010223007
292,0.2966125104894829,0.99999994,0.0010946759
293,0.641207220997581,1.0000001,6.3328356e-05
294,0.3241826357382498,1.0000001,0.004894377
295,0.2999371948858647,0.99999994,0.00039806397
296,0.2808864789897736,0.99999994,9.951599e-05
297,0.4446500607371365,0.99999994,0.0004252047
298,0.4173828339339202,0.99999994,0.0012575203
299,0.2870158622346829,0.99999994,0.0016013028
300,0.1923663389533164,0.99999994,0.0003075949
301,0.439180071433932,1.0,0.0027954946
302,0.7330428192057286,1.0,0.0004975799
303,0.454217140793288,1.0000001,0.00324784
304,0.3531507611941793,1.0,0.001185145
305,0.544503982840282,1.0000001,0.0012665672
306,0.4118093105524788,1.0,0.000588049
307,0.2965637015747688,1.0,0.0023883837
308,0.4495120528885467,1.0,0.0003437825
309,0.6987618056703099,1.0,0.0061609447
310,0.3750163537453667,1.0,0.0015108336
311,0.4870402310684204,1.0,0.00025331342
312,0.4637308638492048,1.0000001,0.0014203646
313,0.4935021697919818,1.0,0.0
314,0.4167465077422381,1.0,0.00016284434
315,0.377615995552185,1.0,1.8093817e-05
316,0.624279689552953,0.99999994,0.0014384585
317,0.5215018044120742,0.99999994,7.237527e-05
318,0.4128859194770845,1.0,0.0002261727
319,0.4336074814302267,1.0,0.0004613923
320,0.5232563205072677,0.99999994,0.0015289275
321,0.6010617084654724,0.99999994,0.002162211
322,0.3803912977504419,1.0,0.00028045414
323,0.4635159998342146,1.0,0.00019903199
324,0.2968469757418088,1.0,0.001275614
325,0.5118594613744428,0.99999994,6.3328356e-05
326,0.2864839870876464,1.0,0.0037816076
327,0.4571260685785789,1.0,0.0020446014
328,0.4056520589998149,1.0,0.00014475053
329,0.4555293810794982,1.0,0.0018636631
330,0.3146699775883507,1.0,0.00062423665
331,0.443928408997972,1.0,0.001185145
332,0.5037619628944131,1.0,0.0020265074
333,0.5166790133195402,1.0,4.523454e-05
334,0.4681108981354981,1.0,0.00015379745
335,0.5045482853018949,1.0,0.00037092323
336,0.3704297183568385,1.0,0.00011760981
337,0.4719174754275012,0.99999994,0.0014203646
338,0.6523704066677487,1.0,0.0066766185
339,0.4500532133988268,0.9999999,0.006803275
340,0.2482096323453562,1.0,0.0009046908
341,0.4349040975626971,1.0,2.7140724e-05
342,0.3450177006743959,1.0,0.002062695
343,0.3555261565788735,1.0,0.0
344,0.3207445834547531,1.0000001,0.00275026
345,0.5297136412497692,0.99999994,0.00039806397
346,0.3230508567146859,1.0,0.0020355543
347,0.4300092926664241,1.0,0.00039806397
348,0.4471753340581664,0.99999994,0.001185145
349,0.3251066605505237,1.0,0.00018998508
350,0.2711618221401209,1.0,0.0035735287
351,0.4643501104550523,1.0000001,0.00013570362
352,0.4327292326999518,1.0,2.7140724e-05
353,0.3435113915809658,1.0000001,0.0038630299
354,0.6814433560343257,1.0,0.00050662685
